timestamp,num_switches,num_flows,feature_extract_ms,inference_ms,rule_install_ms,total_overhead_ms
1777835356.6641746,23,25,0.083,0.002,0.535,110.96
1777835357.6775537,23,25,0.155,0.003,0.45,112.498
1777835358.682363,23,25,0.057,0.002,0.43,108.965
1777835359.6967444,23,25,0.06,0.002,0.402,111.36
1777835360.7057195,23,25,0.056,0.002,0.396,110.868
1777835361.7127383,23,25,0.108,0.002,0.408,109.402
1777835362.7261026,23,25,0.061,0.002,0.507,111.602
1777835363.7497532,23,25,0.065,0.003,0.556,125.597
1777835364.7510686,23,25,0.065,0.002,0.379,111.928
1777835365.7624488,23,25,0.21,0.002,0.399,111.851
1777835366.769603,23,25,0.076,0.002,0.428,110.303
1777835367.775737,23,25,0.061,0.002,0.406,108.637
1777835368.7879312,23,25,0.326,0.002,0.408,109.266
1777835369.8054433,23,25,0.052,0.002,0.402,114.648
1777835370.817179,23,25,0.101,0.002,0.49,107.512
1777835371.8377826,23,25,0.06,0.002,0.395,111.358
1777835372.848452,23,25,0.067,0.002,0.58,110.954
1777835373.8575685,23,25,0.05,0.002,0.496,111.299
1777835374.8744273,23,25,0.056,0.001,0.395,115.311
1777835375.8840168,23,25,0.116,0.003,0.449,110.087
1777835376.8933802,23,25,0.059,0.01,0.654,110.634
1777835377.9142694,23,25,0.067,0.002,0.407,113.575
1777835378.9252198,23,25,0.071,0.003,0.43,108.954
1777835379.937561,23,5,0.041,0.002,0.126,110.847
1777835380.9637303,23,5,0.034,0.002,0.132,121.054
1777835381.9661255,23,5,0.03,0.002,0.123,113.432
1777835382.996404,23,5,0.027,0.001,0.122,117.682
1777835384.0135577,23,25,0.045,0.001,0.556,118.854
1777835385.0248065,23,25,0.08,0.002,0.608,112.755
1777835386.0395336,23,25,0.068,0.002,0.4,112.802
1777835387.047615,23,25,0.254,0.002,0.397,110.795
1777835388.0621989,23,25,0.172,0.002,0.406,112.368
1777835389.0738604,23,25,0.066,0.002,0.399,110.324
1777835390.084479,23,25,0.061,0.002,0.52,111.127
1777835391.110442,23,25,0.057,0.002,0.52,111.097
1777835392.123488,23,25,0.169,0.002,0.494,110.563
1777835393.1391816,23,25,0.055,0.002,0.565,110.925
1777835394.1491904,23,21,0.053,0.001,0.354,110.141
1777835395.1633387,23,21,0.055,0.002,0.503,111.136
1777835396.1803,23,21,0.052,0.002,0.643,118.192
1777835397.1857617,23,21,0.049,0.002,0.465,110.747
1777835398.2140374,23,21,0.051,0.002,0.339,127.815
1777835399.2077909,23,25,0.053,0.002,0.413,109.861
1777835400.2156487,23,25,0.051,0.002,0.479,108.884
1777835401.2333407,23,25,0.054,0.002,0.392,118.358
1777835402.2403932,23,25,0.06,0.002,0.526,112.022
1777835403.253525,23,25,0.057,0.001,0.389,116.249
1777835404.2580876,23,25,0.117,0.002,0.503,109.953
1777835405.2757318,23,25,0.067,0.002,0.435,112.507
1777835406.281985,23,25,0.054,0.001,0.548,109.161
1777835407.2940235,23,25,0.054,0.002,0.499,111.141
1777835408.3058949,23,25,0.055,0.002,0.407,115.432
1777835409.3100016,23,25,0.056,0.002,0.409,109.209
1777835410.3250198,23,25,0.056,0.002,0.417,110.986
1777835411.341025,23,25,0.058,0.002,0.691,110.644
1777835412.3540723,23,25,0.063,0.002,0.632,111.351
1777835413.3666077,23,25,0.066,0.002,0.631,111.062
1777835414.3732522,23,9,0.041,0.078,0.186,109.069
1777835415.3825772,23,9,0.036,0.002,0.693,107.734
1777835416.4038997,23,9,0.028,0.002,0.174,119.783
1777835417.4113219,23,9,0.05,0.002,0.402,116.874
1777835418.419598,23,9,0.15,0.002,0.196,116.838
1777835419.4217925,23,25,0.058,0.002,0.403,110.575
1777835420.4293456,23,25,0.063,0.002,0.532,109.856
1777835421.4468029,23,25,0.065,0.002,0.399,111.75
1777835422.4528527,23,25,0.064,0.002,0.378,111.386
1777835423.4648662,23,25,0.059,0.002,0.396,113.914
1777835424.4684615,23,25,0.06,0.002,0.392,110.804
1777835425.4746733,23,25,0.055,0.002,0.392,110.07
1777835426.4926295,23,25,0.067,0.002,0.385,116.711
1777835427.495074,23,25,0.057,0.001,0.397,111.582
1777835428.507841,23,25,0.059,0.002,0.4,110.857
1777835429.5149357,23,25,0.063,0.002,0.417,110.661
1777835430.5370739,23,25,0.095,0.002,0.835,123.335
1777835431.547234,23,25,0.06,0.002,0.388,118.963
1777835432.5477777,23,25,0.065,0.002,0.417,111.631
1777835433.5666916,23,25,0.055,0.001,0.64,113.431
1777835434.570417,23,25,0.064,0.002,0.389,108.801
1777835435.5825357,23,25,0.161,0.002,0.453,109.241
1777835436.5976746,23,25,0.059,0.002,0.413,113.494
1777835437.6073172,23,25,0.065,0.002,0.54,112.538
1777835438.6184814,23,25,0.07,0.002,0.62,111.815
1777835439.6281881,23,25,0.057,0.002,0.531,109.535
1777835440.637387,23,25,0.055,0.001,0.659,109.955
1777835441.6483607,23,25,0.054,0.002,0.564,110.751
1777835442.6582348,23,25,0.055,0.002,0.505,110.594
1777835443.6660347,23,25,0.056,0.002,0.616,110.194
1777835444.6868813,23,25,0.058,0.003,0.399,112.148
1777835445.6977549,23,25,0.056,0.002,0.496,112.022
1777835446.7146788,23,25,0.068,0.002,0.4,112.346
1777835447.7198129,23,25,0.052,0.002,0.395,107.735
1777835448.7303338,23,25,0.057,0.002,0.548,109.781
1777835449.736533,23,5,0.046,0.002,0.126,108.623
1777835450.7492445,23,5,0.025,0.002,0.217,110.448
1777835451.76044,23,5,0.025,0.002,0.199,111.505
1777835452.771056,23,5,0.026,0.002,0.263,111.83
1777835453.7833858,23,5,0.025,0.001,0.125,112.547
1777835454.7945516,23,25,0.047,0.002,0.404,112.258
1777835455.8072789,23,25,0.069,0.002,0.579,113.307
1777835456.8225863,23,25,0.068,0.002,0.431,116.47
1777835457.8264768,23,25,0.073,0.002,0.574,111.328
1777835458.8567712,23,25,0.058,0.003,0.418,131.923
1777835459.8501642,23,25,0.06,0.002,0.528,113.177
1777835460.8614566,23,25,0.061,0.001,0.573,112.865
1777835461.8752477,23,25,0.061,0.002,0.571,111.402
1777835462.8950074,23,25,0.067,0.002,0.418,112.025
1777835463.9062135,23,25,0.052,0.002,0.632,112.408
1777835464.9195452,23,5,0.042,0.002,0.123,112.018
1777835465.930371,23,5,0.023,0.001,0.121,111.013
1777835466.9372344,23,5,0.025,0.001,0.122,109.521
1777835467.9691858,23,5,0.027,0.002,0.29,113.263
1777835469.000841,23,5,0.038,0.002,0.171,118.789
1777835470.000003,23,25,0.061,0.002,0.421,110.53
1777835471.0163262,23,25,0.074,0.002,0.558,113.433
1777835472.0254438,23,25,0.206,0.003,0.571,112.223
1777835473.0412433,23,25,0.06,0.002,0.547,112.661
1777835474.0485313,23,25,0.269,0.002,0.445,109.792
1777835475.0697882,23,25,0.062,0.001,0.411,112.539
1777835476.094512,23,25,0.072,0.002,0.436,116.747
1777835477.0991483,23,25,0.226,0.002,0.535,110.534
1777835478.137026,23,25,0.15,0.002,0.4,113.11
1777835479.1435695,23,25,0.174,0.002,0.504,111.222
1777835480.1579537,23,25,0.058,0.002,0.403,113.365
1777835481.1628144,23,25,0.074,0.003,0.44,110.672
1777835482.1787632,23,25,0.062,0.002,0.534,117.493
1777835483.179517,23,25,0.052,0.002,0.396,108.766
1777835484.204606,23,25,0.054,0.002,0.528,116.19
1777835485.2058394,23,25,0.057,0.002,0.381,109.442
1777835486.219719,23,25,0.058,0.002,0.404,112.015
1777835487.2307131,23,25,0.062,0.002,0.409,111.162
1777835488.243436,23,25,0.056,0.002,0.522,112.159
1777835489.2542996,23,25,0.053,0.002,0.582,112.767
1777835490.2670243,23,5,0.046,0.002,0.123,111.447
1777835491.27414,23,5,0.023,0.002,0.222,109.829
1777835492.2865393,23,5,0.121,0.002,0.131,111.703
1777835493.3035684,23,5,0.024,0.002,0.127,111.657
1777835494.314547,23,5,0.029,0.001,0.125,111.842
1777835495.3297617,23,25,0.043,0.002,0.396,112.026
1777835496.341631,23,25,0.055,0.002,0.546,112.122
1777835497.359011,23,25,0.057,0.002,0.395,112.298
1777835498.3674207,23,25,0.056,0.002,0.507,111.584
1777835499.3804393,23,25,0.159,0.002,0.411,112.352
1777835500.3901625,23,25,0.063,0.002,0.719,111.333
1777835501.3998587,23,25,0.066,0.002,0.435,111.658
1777835502.4142022,23,25,0.13,0.004,0.615,118.649
1777835503.4171693,23,25,0.066,0.002,0.516,110.638
1777835504.4337165,23,5,0.05,0.002,0.118,112.051
1777835505.4441397,23,5,0.026,0.002,0.25,112.32
1777835506.4550626,23,5,0.028,0.001,0.125,112.082
1777835507.4646392,23,5,0.031,0.002,0.123,111.543
1777835508.474205,23,5,0.032,0.002,0.129,111.323
1777835509.4852986,23,25,0.045,0.002,0.571,112.704
1777835510.5034308,23,25,0.062,0.002,0.525,113.068
1777835511.5111675,23,25,0.066,0.001,0.515,112.749
1777835512.5175602,23,25,0.058,0.002,0.602,110.721
1777835513.5325232,23,25,0.062,0.002,0.425,111.938
1777835514.541478,23,25,0.152,0.002,0.407,111.022
1777835515.5600543,23,25,0.06,0.002,0.406,113.013
1777835516.564699,23,25,0.073,0.002,0.4,109.967
1777835517.5761065,23,25,0.173,0.002,0.537,111.005
1777835518.5887597,23,25,0.061,0.002,0.408,112.271
1777835519.5935915,23,25,0.06,0.002,0.558,109.587
1777835520.610026,23,25,0.057,0.002,0.392,114.37
1777835521.6191726,23,25,0.074,0.002,0.604,111.864
1777835522.6294806,23,25,0.054,0.002,0.487,111.57
1777835523.645403,23,25,0.055,0.001,0.552,111.775
1777835524.66073,23,25,0.057,0.002,0.393,111.963
1777835525.6994836,23,25,0.053,0.002,0.539,112.242
1777835526.714975,23,25,0.061,0.002,0.568,112.558
1777835527.7267218,23,25,0.175,0.003,0.555,112.143
1777835528.7334948,23,25,0.055,0.002,0.407,109.149
1777835529.754291,23,25,0.06,0.002,0.506,112.996
1777835530.763332,23,25,0.066,0.002,0.795,111.228
1777835531.7807837,23,25,0.076,0.002,0.439,113.033
1777835532.7887394,23,25,0.056,0.002,0.578,111.185
1777835533.798305,23,25,0.065,0.002,0.767,112.653
1777835534.8045716,23,25,0.054,0.002,0.398,109.42
1777835535.8142273,23,25,0.064,0.003,0.676,111.108
1777835536.8278759,23,25,0.089,0.003,0.43,114.215
1777835537.83167,23,25,0.072,0.002,0.4,109.794
1777835538.8477266,23,25,0.063,0.002,0.531,111.95
1777835539.854185,23,5,0.041,0.002,0.263,109.696
1777835540.8667076,23,5,0.026,0.001,0.125,112.855
1777835541.8733501,23,5,0.031,0.001,0.142,111.718
1777835542.880407,23,5,0.026,0.001,0.124,110.479
1777835543.8902807,23,5,0.026,0.001,0.124,110.738
1777835544.9001725,23,25,0.149,0.002,0.602,111.37
1777835545.915196,23,25,0.058,0.002,0.553,111.916
1777835546.9246798,23,25,0.063,0.002,0.408,111.365
1777835547.934672,23,25,0.055,0.002,0.432,110.778
1777835548.9516804,23,25,0.076,0.003,0.521,111.73
1777835549.9618196,23,25,0.067,0.002,0.402,111.521
1777835550.9680867,23,25,0.064,0.002,0.406,110.297
1777835551.9781601,23,25,0.063,0.002,0.783,111.273
1777835552.9882314,23,25,0.066,0.002,0.605,111.82
1777835554.0000591,23,25,0.076,0.002,0.508,112.159
1777835555.011803,23,25,0.061,0.002,0.484,112.261
1777835556.0225716,23,25,0.082,0.002,0.569,113.201
1777835557.0297859,23,25,0.067,0.002,0.406,111.295
1777835558.0485427,23,25,0.076,0.002,0.529,118.303
1777835559.0546257,23,25,0.098,0.003,1.069,115.628
1777835560.0909874,23,25,0.161,0.005,0.712,131.523
1777835561.0876539,23,25,0.092,0.002,0.543,117.913
1777835562.0927746,23,25,0.069,0.002,0.527,112.172
1777835563.09741,23,25,0.069,0.002,0.541,108.707
1777835564.1087725,23,25,0.18,0.002,0.505,110.675
1777835565.126074,23,5,0.124,0.002,0.149,111.31
1777835566.144645,23,5,0.034,0.002,0.127,112.316
1777835567.164567,23,5,0.029,0.002,0.122,113.487
1777835568.175637,23,5,0.027,0.001,0.12,114.28
1777835569.1808097,23,5,0.027,0.002,0.126,109.935
1777835570.1894188,23,25,0.043,0.001,0.514,108.769
1777835571.2094934,23,25,0.073,0.002,0.421,117.91
1777835572.214818,23,25,0.06,0.002,0.506,111.327
1777835573.2236123,23,25,0.058,0.002,0.41,111.24
1777835574.2420332,23,25,0.054,0.002,0.383,117.55
1777835575.2444909,23,25,0.061,0.002,0.399,110.604
1777835576.2540631,23,25,0.056,0.002,0.502,109.681
1777835577.270625,23,25,0.059,0.001,0.4,111.514
1777835578.2787938,23,25,0.058,0.002,0.434,111.953
1777835579.2866127,23,25,0.063,0.002,0.407,109.145
1777835580.3217547,23,5,0.033,0.002,0.117,126.672
1777835581.318379,23,5,0.028,0.002,0.226,115.541
1777835582.3217418,23,5,0.026,0.001,0.121,109.308
1777835583.3400602,23,5,0.024,0.002,0.301,110.617
1777835584.3494945,23,5,0.029,0.001,0.122,109.215
1777835585.3664715,23,25,0.044,0.002,0.542,111.912
1777835586.3836534,23,25,0.076,0.002,0.563,114.079
1777835587.3921995,23,25,0.063,0.002,0.645,111.935
1777835588.399619,23,25,0.054,0.002,0.409,110.017
1777835589.4201155,23,25,0.094,0.002,0.403,113.032
1777835590.4357018,23,25,0.069,0.002,0.525,114.808
1777835591.4410193,23,25,0.062,0.002,0.641,110.987
1777835592.4540734,23,25,0.062,0.002,0.417,109.418
1777835593.4720078,23,25,0.058,0.002,0.394,119.117
1777835594.4802427,23,25,0.054,0.002,0.526,111.571
1777835595.490404,23,25,0.059,0.002,0.729,110.777
1777835596.5081277,23,25,0.056,0.002,0.605,111.534
1777835597.520744,23,25,0.054,0.002,0.417,115.467
1777835598.5290647,23,25,0.055,0.002,0.399,111.582
1777835599.539538,23,25,0.057,0.002,0.391,110.34
1777835600.5543268,23,25,0.117,0.002,0.406,110.892
1777835601.570121,23,25,0.058,0.002,0.387,112.144
1777835602.5762553,23,25,0.055,0.002,0.576,108.994
1777835603.5925694,23,25,0.069,0.002,0.759,111.889
1777835604.609938,23,25,0.33,0.003,0.389,113.64
1777835605.625383,23,25,0.07,0.002,0.537,112.444
1777835606.635033,23,25,0.058,0.002,0.517,111.364
1777835607.6485422,23,25,0.089,0.003,0.555,113.586
1777835608.6577327,23,25,0.059,0.002,0.5,110.549
1777835609.669073,23,25,0.082,0.002,0.632,111.785
1777835610.6755872,23,25,0.135,0.002,0.478,109.771
1777835611.6882517,23,25,0.058,0.002,0.583,110.782
1777835612.6999223,23,25,0.083,0.002,0.446,110.149
1777835613.7184718,23,25,0.065,0.002,0.565,112.892
1777835614.7314467,23,25,0.124,0.003,0.931,114.809
1777835615.7396557,23,5,0.052,0.002,0.151,110.922
1777835616.7569003,23,5,0.028,0.002,0.118,110.13
1777835617.776551,23,5,0.022,0.002,0.113,120.378
1777835618.7755027,23,5,0.126,0.002,0.213,110.945
1777835619.7936704,23,25,0.044,0.002,0.602,111.705
1777835620.8070915,23,25,0.14,0.004,1.035,116.588
1777835621.8171434,23,25,0.056,0.002,0.568,110.574
1777835622.8307152,23,25,0.076,0.002,0.492,113.21
1777835623.8411136,23,25,0.081,0.002,0.556,112.922
1777835624.8612232,23,25,0.101,0.003,0.458,115.686
1777835625.8776562,23,25,0.205,0.003,0.457,116.287
1777835626.8804104,23,25,0.067,0.002,0.566,108.02
1777835627.9042163,23,25,0.093,0.003,0.623,119.139
1777835628.9076865,23,25,0.093,0.002,0.43,115.064
1777835629.9475806,23,25,0.058,0.002,0.445,115.787
1777835630.9610999,23,25,0.093,0.003,0.612,116.621
1777835631.9670737,23,25,0.08,0.002,0.569,112.458
1777835632.9792852,23,25,0.07,0.002,0.561,112.944
1777835633.992254,23,25,0.065,0.002,0.541,113.076
1777835635.0012953,23,25,0.068,0.002,0.556,112.473
1777835636.0126712,23,25,0.071,0.002,0.502,112.002
1777835637.0327458,23,25,0.208,0.003,0.449,120.304
1777835638.035107,23,25,0.079,0.003,0.64,111.016
1777835639.075164,23,25,0.076,0.002,0.649,140.988
1777835640.0632234,23,5,0.073,0.002,0.141,119.102
1777835641.0666168,23,5,0.049,0.003,0.232,109.072
1777835642.0813482,23,5,0.035,0.002,0.138,111.875
1777835643.092674,23,5,0.032,0.002,0.128,111.568
1777835644.106133,23,5,0.035,0.002,0.152,115.928
1777835645.1159673,23,25,0.051,0.002,0.539,110.953
1777835646.1485002,23,25,0.078,0.002,0.569,109.783
1777835647.1574507,23,25,0.087,0.003,0.682,108.323
1777835648.1750247,23,25,0.055,0.002,0.582,112.357
1777835649.180148,23,25,0.061,0.002,0.539,109.281
1777835650.19675,23,25,0.057,0.002,0.396,112.992
1777835651.20673,23,25,0.081,0.002,0.426,111.538
1777835652.2431996,23,25,0.05,0.002,0.38,134.438
1777835653.2250826,23,25,0.07,0.002,0.406,109.289
1777835654.2325022,23,25,0.18,0.002,0.442,109.381
1777835655.2477205,23,25,0.057,0.001,0.393,112.027
1777835656.2570934,23,25,0.058,0.002,0.513,109.046
1777835657.2682483,23,25,0.058,0.002,0.624,110.898
1777835658.2818074,23,25,0.064,0.002,0.511,110.931
1777835659.2984848,23,25,0.076,0.002,0.418,115.926
1777835660.3006597,23,25,0.071,0.002,0.547,110.044
1777835661.3152466,23,25,0.063,0.002,0.546,110.798
1777835662.3270707,23,25,0.074,0.002,0.603,111.464
1777835663.3338163,23,25,0.071,0.002,0.529,109.271
1777835664.3573387,23,25,0.137,0.002,0.518,116.609
1777835665.3657384,23,25,0.161,0.003,0.432,109.202
1777835666.3853283,23,25,0.082,0.002,0.422,116.818
1777835667.4012759,23,25,0.077,0.002,0.413,116.787
1777835668.4151223,23,25,0.066,0.002,0.514,112.751
1777835669.437946,23,25,0.092,0.003,0.572,118.298
1777835670.4451299,23,25,0.077,0.002,0.42,113.165
1777835671.4513147,23,25,0.07,0.002,0.625,109.928
1777835672.4672465,23,25,0.065,0.002,0.507,110.74
1777835673.4808521,23,25,0.072,0.002,0.552,112.051
1777835674.4916348,23,25,0.063,0.002,0.429,112.025
1777835675.5073466,23,25,0.057,0.002,0.663,110.858
1777835676.5195081,23,25,0.056,0.002,0.705,112.309
1777835677.5452855,23,25,0.05,0.002,0.538,110.548
1777835678.5584867,23,25,0.133,0.002,0.405,110.536
1777835679.5656629,23,25,0.074,0.002,0.416,109.975
1777835680.5737698,23,25,0.068,0.002,0.414,109.087
1777835681.5865536,23,25,0.06,0.002,0.413,110.54
1777835682.596343,23,25,0.063,0.002,0.6,110.692
1777835683.6200926,23,25,0.089,0.002,0.434,124.755
1777835684.612238,23,25,0.069,0.002,0.679,109.275
1777835685.627357,23,5,0.051,0.003,0.146,112.625
1777835686.635257,23,5,0.026,0.001,0.139,110.029
1777835687.6482892,23,5,0.027,0.002,0.122,111.812
1777835688.6530774,23,5,0.024,0.001,0.122,108.212
1777835689.663922,23,5,0.028,0.002,0.121,110.273
1777835690.6880527,23,25,0.058,0.002,0.678,119.514
1777835691.6934166,23,25,0.088,0.003,0.568,114.343
1777835692.701835,23,25,0.08,0.002,0.413,112.644
1777835693.7099671,23,25,0.07,0.002,0.422,111.881
1777835694.7246614,23,25,0.124,0.003,0.635,115.474
1777835695.7325628,23,25,0.074,0.002,0.412,112.472
1777835696.7751768,23,25,0.075,0.002,0.553,143.617
1777835697.7658205,23,25,0.074,0.002,0.416,115.808
1777835698.7979443,23,25,0.17,0.005,1.146,129.241
1777835699.7921202,23,25,0.077,0.002,0.423,112.069
1777835700.8031604,23,25,0.076,0.002,0.686,109.672
1777835701.8150325,23,25,0.07,0.002,0.402,113.492
1777835702.8243248,23,25,0.081,0.003,0.42,114.208
1777835703.840248,23,25,0.071,0.003,0.437,113.724
1777835704.8517644,23,25,0.08,0.002,0.42,111.207
1777835705.863355,23,25,0.211,0.002,0.69,110.566
1777835706.8911097,23,25,0.072,0.002,0.41,126.464
1777835707.8894486,23,25,0.123,0.003,0.44,114.138
1777835708.8932643,23,25,0.061,0.002,0.433,108.061
1777835709.9129462,23,25,0.06,0.002,0.422,116.139
1777835710.9216244,23,25,0.085,0.002,0.422,114.688
1777835711.9343503,23,25,0.081,0.002,0.427,111.202
1777835712.9492838,23,25,0.061,0.002,0.411,114.517
1777835713.9574301,23,25,0.066,0.002,0.397,113.425
1777835714.9720047,23,25,0.053,0.002,0.797,119.585
1777835715.973436,23,25,0.063,0.002,0.412,111.602
1777835716.98662,23,25,0.07,0.002,0.431,109.91
1777835718.0007188,23,25,0.109,0.004,0.512,109.952
1777835719.0182674,23,25,0.062,0.002,0.418,116.704
1777835720.0363054,23,25,0.124,0.003,0.67,121.444
1777835721.0389128,23,25,0.068,0.002,0.402,114.668
1777835722.0423498,23,25,0.069,0.002,0.409,108.249
1777835723.0677676,23,25,0.082,0.002,0.572,113.062
1777835724.0848272,23,25,0.072,0.002,0.418,112.204
1777835725.0954123,23,25,0.072,0.002,0.427,113.591
1777835726.1074996,23,25,0.066,0.001,0.566,115.88
1777835727.132635,23,25,0.061,0.002,0.516,112.357
1777835728.1466677,23,25,0.057,0.002,0.383,118.025
1777835729.1528783,23,25,0.076,0.002,0.554,112.731
1777835730.1738944,23,5,0.056,0.002,0.134,116.72
1777835731.1898894,23,5,0.03,0.001,0.13,111.095
1777835732.2051363,23,5,0.097,0.002,0.134,118.829
1777835733.2126482,23,5,0.027,0.002,0.127,112.127
1777835734.2255867,23,5,0.025,0.002,0.123,111.788
1777835735.236683,23,25,0.045,0.001,0.401,111.829
1777835736.2425704,23,25,0.059,0.002,0.417,109.16
1777835737.266804,23,25,0.063,0.002,0.396,116.565
1777835738.273468,23,25,0.073,0.002,0.525,112.098
1777835739.2881155,23,25,0.057,0.002,0.408,113.027
1777835740.293409,23,25,0.099,0.002,0.517,108.993
1777835741.30572,23,25,0.057,0.002,0.394,110.009
1777835742.3152094,23,25,0.062,0.002,0.545,110.013
1777835743.328208,23,25,0.08,0.003,0.425,112.628
1777835744.3337498,23,25,0.066,0.002,0.443,108.303
1777835745.3477473,23,5,0.043,0.002,0.124,110.59
1777835746.3653903,23,5,0.024,0.002,0.12,110.609
1777835747.3876498,23,5,0.043,0.003,0.158,122.963
1777835748.389912,23,5,0.028,0.001,0.123,112.84
1777835749.3930779,23,5,0.026,0.002,0.123,108.109
1777835750.410069,23,25,0.048,0.002,0.401,115.631
1777835751.4185147,23,25,0.064,0.002,0.412,112.187
1777835752.4316988,23,25,0.074,0.003,0.403,110.404
1777835753.463685,23,25,0.051,0.002,0.403,131.62
1777835754.4560757,23,25,0.071,0.002,0.414,111.011
1777835755.4637542,23,25,0.058,0.002,0.426,110.159
1777835756.4758973,23,25,0.068,0.002,0.567,111.372
1777835757.4804993,23,25,0.137,0.002,0.454,108.099
1777835758.492334,23,25,0.07,0.002,0.607,111.773
1777835759.5013597,23,25,0.062,0.002,0.579,111.517
1777835760.5135655,23,5,0.045,0.002,0.207,110.606
1777835761.5310817,23,5,0.027,0.002,0.292,111.027
1777835762.5381331,23,5,0.024,0.001,0.206,108.073
1777835763.550656,23,5,0.026,0.002,0.126,109.826
1777835764.5846481,23,5,0.029,0.002,0.129,133.756
1777835765.5728672,23,25,0.055,0.002,0.413,111.071
1777835766.5826638,23,25,0.167,0.002,0.437,108.114
1777835767.6073585,23,25,0.09,0.003,0.431,117.969
1777835768.608002,23,25,0.056,0.002,0.401,108.777
1777835769.6292198,23,25,0.061,0.002,0.526,111.978
1777835770.6411474,23,25,0.084,0.002,0.433,112.619
1777835771.6508632,23,25,0.198,0.003,0.418,110.035
1777835772.665586,23,25,0.065,0.002,0.546,110.166
1777835773.6729817,23,25,0.054,0.002,0.394,108.381
1777835774.6852279,23,25,0.119,0.003,0.411,109.057
1777835775.702572,23,5,0.057,0.002,0.133,111.784
1777835776.7136502,23,5,0.025,0.001,0.118,110.101
1777835777.7269435,23,5,0.028,0.001,0.123,112.529
1777835778.7343993,23,5,0.026,0.001,0.125,110.086
1777835779.758664,23,5,0.032,0.001,0.258,117.56
1777835780.774136,23,25,0.053,0.002,0.414,118.169
1777835781.7842789,23,25,0.062,0.002,0.582,111.785
1777835782.8004026,23,25,0.066,0.002,0.608,112.223
1777835783.8096,23,25,0.057,0.002,0.444,110.527
1777835784.8313274,23,25,0.074,0.002,0.553,113.214
1777835785.835209,23,25,0.061,0.002,0.522,108.499
1777835786.8502438,23,25,0.063,0.002,0.669,111.693
1777835787.8640532,23,25,0.063,0.002,0.52,112.754
1777835788.878695,23,25,0.069,0.002,0.423,111.983
1777835789.8914344,23,25,0.076,0.002,0.654,112.49
1777835790.9039028,23,5,0.064,0.002,0.135,114.163
1777835791.9140718,23,5,0.034,0.002,0.231,112.785
1777835792.9284637,23,5,0.031,0.001,0.129,110.976
1777835793.943609,23,5,0.033,0.001,0.238,114.322
1777835794.9482572,23,5,0.033,0.002,0.154,107.897
1777835795.9708421,23,25,0.087,0.003,0.571,119.615
1777835796.9777648,23,25,0.08,0.002,0.423,116.047
1777835797.9837956,23,25,0.074,0.003,0.424,111.834
1777835799.000549,23,25,0.086,0.003,0.423,112.377
1777835800.0168839,23,25,0.08,0.002,0.425,114.408
1777835801.0240178,23,25,0.075,0.002,0.55,111.565
1777835802.039978,23,25,0.074,0.003,0.408,115.687
1777835803.0648127,23,25,0.065,0.002,0.576,132.025
1777835804.055266,23,25,0.062,0.002,0.579,111.284
1777835805.062126,23,25,0.064,0.002,0.625,109.3
1777835806.0717204,23,25,0.059,0.002,0.53,109.44
1777835807.0868773,23,25,0.057,0.003,0.445,113.027
1777835808.1000013,23,25,0.057,0.002,0.385,117.028
1777835809.1041188,23,25,0.069,0.002,0.623,111.383
1777835810.1185098,23,25,0.075,0.002,0.543,108.688
1777835811.1302185,23,25,0.226,0.002,0.688,111.854
1777835812.1456518,23,25,0.073,0.002,0.428,111.846
1777835813.1652634,23,25,0.085,0.002,0.429,112.894
1777835814.1830661,23,25,0.084,0.002,0.55,114.604
1777835815.1909125,23,25,0.073,0.002,0.437,112.28
1777835816.2044308,23,25,0.077,0.003,0.569,115.659
1777835817.2082584,23,25,0.069,0.003,0.628,111.004
1777835818.23021,23,25,0.067,0.002,0.43,115.594
1777835819.2334414,23,25,0.074,0.002,0.424,110.527
1777835820.2465856,23,25,0.074,0.002,0.408,112.725
1777835821.2552662,23,25,0.074,0.002,0.42,110.708
1777835822.2742376,23,25,0.113,0.003,0.695,122.549
1777835823.2847278,23,25,0.092,0.003,0.805,113.856
1777835824.2963994,23,25,0.071,0.002,0.599,112.896
1777835825.3005867,23,25,0.151,0.003,0.506,110.1
1777835826.3356876,23,25,0.14,0.004,0.803,122.276
1777835827.3568106,23,25,0.112,0.003,0.494,121.171
1777835828.3775904,23,25,0.202,0.005,0.49,116.296
1777835829.3844814,23,25,0.078,0.002,0.576,112.534
1777835830.3926923,23,25,0.077,0.002,0.521,111.868
1777835831.4044342,23,25,0.169,0.002,0.4,112.206
1777835832.417337,23,25,0.065,0.002,0.489,110.603
1777835833.426227,23,25,0.055,0.002,0.494,109.664
1777835834.4494915,23,25,0.067,0.002,0.402,118.661
1777835835.4582794,23,5,0.048,0.002,0.119,110.266
1777835836.4684474,23,25,0.151,0.002,0.535,111.381
1777835837.4774861,23,25,0.333,0.002,0.442,111.846
1777835838.487596,23,25,0.063,0.002,0.402,111.469
1777835839.4963713,23,25,0.14,0.002,0.413,108.97
1777835840.507124,23,25,0.056,0.002,0.499,109.459
1777835841.517438,23,25,0.056,0.001,0.604,110.245
1777835842.5247197,23,25,0.065,0.002,0.579,108.289
1777835843.5431433,23,25,0.052,0.002,0.39,112.067
1777835844.559484,23,25,0.144,0.002,0.507,111.379
1777835845.5774686,23,5,0.044,0.002,0.124,117.98
1777835846.5871167,23,5,0.029,0.002,0.141,110.167
